Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
APPN,APPIAN CORP,Matthew Calkins,1999-01-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Appian_Corporation
APPS,"Digital Turbine, Inc.",Robert S. Ellin,2005-02-08,2008-03-07,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420405009236/v015300_8k.txt
APPS,"Digital Turbine, Inc.",Bruce Stein,2008-03-07,2009-01-12,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420408014821/v106678_8k.htm
APPS,"Digital Turbine, Inc.",Paul Schaeffer,2010-03-18,2010-04-05,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420410015342/v178462_8k.htm
APPS,"Digital Turbine, Inc.",Peter Adderton,2011-06-27,Present,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420411039861/v228281_8k.htm
AQST,"Aquestive Therapeutics, Inc.",Keith J. Kendall,,2022-05-17,8-K,https://www.sec.gov/Archives/edgar/data/1398733/000114036122019590/brhc10037837_8k.htm
AQST,"Aquestive Therapeutics, Inc.",Daniel Barber,2022-05-17,Present,8-K,https://www.sec.gov/Archives/edgar/data/1398733/000114036122019590/brhc10037837_8k.htm
ARAY,ACCURAY INC,Euan S. Thomson,,2012-10-11,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000110465912069689/a12-24383_28k.htm
ARAY,ACCURAY INC,Joshua H. Levine,2012-10-12,2022-06-30,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000110465912069689/a12-24383_28k.htm
ARAY,ACCURAY INC,Suzanne Winter,2022-07-01,2024-09-03,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312522123616/d329232d8k.htm
ARAY,ACCURAY INC,Sandeep Chalke,2024-09-03,2025-10-20,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312524212084/d822972d8k.htm
ARAY,ACCURAY INC,Stephen La Neve,2025-10-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312525243143/d58913d8k.htm
ARCB,ARCBEST CORP /DE/,Robert A. Young III,,2006-01-31,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095013405019958/d29737e8vk.htm
ARCB,ARCBEST CORP /DE/,Robert A. Young,2006-01-31,2006-02-01,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095013406001451/d32496e8vk.htm
ARCB,ARCBEST CORP /DE/,Robert A. Davidson,2006-02-01,2009-12-31,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095013405019958/d29737e8vk.htm
ARCB,ARCBEST CORP /DE/,Judy R. McReynolds,2010-01-01,2025-12-31,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095012309052406/d69739e8vk.htm
ARCB,ARCBEST CORP /DE/,Seth Runser,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/894405/000155837025009272/arcb-20250717x8k.htm
ARCT,Arcturus Therapeutics Holdings Inc.,Joseph Payne,2013-01-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Arcturus_Therapeutics
ARDT,"Ardent Health, Inc.",David T. Vandewater,Unknown,2020-08-01,Wikipedia (scraped),https://en.wikipedia.org/wiki/Ardent_Health_Services
ARDT,"Ardent Health, Inc.",Martin J. Bonick,2020-08-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Ardent_Health_Services
ARDX,"ARDELYX, INC.",Michael Raab,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1437402/000114036126017800/ny20065368x1_def14a.htm
AREN,"Arena Group Holdings, Inc.",Ramesh C. Trivedi,,2007-07-16,8-K,https://www.sec.gov/Archives/edgar/data/894871/000114420407037331/v081428_8k.htm
AREN,"Arena Group Holdings, Inc.",Pule Molebeledi,2007-07-16,2007-07-18,Wikipedia (scraped),https://en.wikipedia.org/wiki/Arena_Holdings
AREN,"Arena Group Holdings, Inc.",Peter B. Mills,2007-07-18,2008-04-25,8-K,https://www.sec.gov/Archives/edgar/data/894871/000114420407037331/v081428_8k.htm
AREN,"Arena Group Holdings, Inc.",Christopher A. Marlett,2008-04-25,2016-11-07,8-K,https://www.sec.gov/Archives/edgar/data/894871/000095013608002087/file1.htm
AREN,"Arena Group Holdings, Inc.",James C. Heckman,2016-11-07,2020-08-26,8-K,https://www.sec.gov/Archives/edgar/data/894871/000114420416131889/v452130_8k.htm
AREN,"Arena Group Holdings, Inc.",Ross Levinsohn,2020-08-26,2023-12-11,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315220016832/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Manoj Bhargava,2023-12-11,2024-01-04,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315223045041/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Cavitt Randall,2024-02-13,2024-04-19,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315224006754/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Sara Silverstein,2024-04-19,2025-02-12,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315224015969/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Paul Edmondson,2025-02-12,Present,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315225007581/form8-k.htm
ARHS,"Arhaus, Inc.",John Reed,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Arhaus
ARI,"Apollo Commercial Real Estate Finance, Inc.",Joseph F. Azrack,,2012-03-15,8-K,https://www.sec.gov/Archives/edgar/data/1467760/000119312512086530/d309395d8k.htm
ARI,"Apollo Commercial Real Estate Finance, Inc.",Stuart A. Rothstein,2012-03-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/1467760/000119312512086530/d309395d8k.htm
ARKO,ARKO Corp.,Arie Kotler,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1823794/000119312526162839/arko-20260419.htm
ARL,AMERICAN REALTY INVESTORS INC,Daniel J. Moos,2010-03-01,2020-08-14,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000101054920000175/americanrealty8k.htm
ARL,AMERICAN REALTY INVESTORS INC,Bradley J. Muth,2021-12-16,2023-04-14,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000101054921000274/ari8k121521.htm
ARL,AMERICAN REALTY INVESTORS INC,Erik L. Johnson,2024-05-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000121465924010129/g5282428k.htm
